;This file was generated by make_test_image.py
;Identifier is the unique number written into each sector half
;All numbers in hexadecimal

;PET Track, PET Sector, PET Sector Half (0 or 1), Identifier
62,0E,0,14EA
62,0E,1,14EB
62,0F,0,14EC
62,0F,1,14ED
62,10,0,14EE
62,10,1,14EF
62,11,0,14F0
62,11,1,14F1
62,12,0,14F2
62,12,1,14F3
62,13,0,14F4
62,13,1,14F5
62,14,0,14F6
62,14,1,14F7
62,15,0,14F8
62,15,1,14F9
62,16,0,14FA
62,16,1,14FB
62,17,0,14FC
62,17,1,14FD
62,18,0,14FE
62,18,1,14FF
62,19,0,1500
62,19,1,1501
62,1A,0,1502
62,1A,1,1503
62,1B,0,1504
62,1B,1,1505
62,1C,0,1506
62,1C,1,1507
63,00,0,1508
63,00,1,1509
63,01,0,150A
63,01,1,150B
63,02,0,150C
63,02,1,150D
63,03,0,150E
63,03,1,150F
63,04,0,1510
63,04,1,1511
63,05,0,1512
63,05,1,1513
63,06,0,1514
63,06,1,1515
63,07,0,1516
63,07,1,1517
63,08,0,1518
63,08,1,1519
63,09,0,151A
63,09,1,151B
63,0A,0,151C
63,0A,1,151D
63,0B,0,151E
63,0B,1,151F
63,0C,0,1520
63,0C,1,1521
63,0D,0,1522
63,0D,1,1523
63,0E,0,1524
63,0E,1,1525
63,0F,0,1526
63,0F,1,1527
63,10,0,1528
63,10,1,1529
63,11,0,152A
63,11,1,152B
63,12,0,152C
63,12,1,152D
63,13,0,152E
63,13,1,152F
63,14,0,1530
63,14,1,1531
63,15,0,1532
63,15,1,1533
63,16,0,1534
63,16,1,1535
63,17,0,1536
63,17,1,1537
63,18,0,1538
63,18,1,1539
63,19,0,153A
63,19,1,153B
63,1A,0,153C
63,1A,1,153D
63,1B,0,153E
63,1B,1,153F
63,1C,0,1540
63,1C,1,1541
64,00,0,1542
64,00,1,1543
64,01,0,1544
64,01,1,1545
64,02,0,1546
64,02,1,1547
64,03,0,1548
64,03,1,1549
64,04,0,154A
64,04,1,154B
64,05,0,154C
64,05,1,154D
64,06,0,154E
64,06,1,154F
64,07,0,1550
64,07,1,1551
64,08,0,1552
64,08,1,1553
64,09,0,1554
64,09,1,1555
64,0A,0,1556
64,0A,1,1557
64,0B,0,1558
64,0B,1,1559
64,0C,0,155A
64,0C,1,155B
64,0D,0,155C
64,0D,1,155D
64,0E,0,155E
64,0E,1,155F
64,0F,0,1560
64,0F,1,1561
64,10,0,1562
64,10,1,1563
64,11,0,1564
64,11,1,1565
64,12,0,1566
64,12,1,1567
64,13,0,1568
64,13,1,1569
64,14,0,156A
64,14,1,156B
64,15,0,156C
64,15,1,156D
64,16,0,156E
64,16,1,156F
64,17,0,1570
64,17,1,1571
64,18,0,1572
64,18,1,1573
64,19,0,1574
64,19,1,1575
64,1A,0,1576
64,1A,1,1577
64,1B,0,1578
64,1B,1,1579
64,1C,0,157A
64,1C,1,157B
65,00,0,157C
65,00,1,157D
65,01,0,157E
65,01,1,157F
65,02,0,1580
65,02,1,1581
65,03,0,1582
65,03,1,1583
65,04,0,1584
65,04,1,1585
65,05,0,1586
65,05,1,1587
65,06,0,1588
65,06,1,1589
65,07,0,158A
65,07,1,158B
65,08,0,158C
65,08,1,158D
65,09,0,158E
65,09,1,158F
65,0A,0,1590
65,0A,1,1591
65,0B,0,1592
65,0B,1,1593
65,0C,0,1594
65,0C,1,1595
65,0D,0,1596
65,0D,1,1597
65,0E,0,1598
65,0E,1,1599
65,0F,0,159A
65,0F,1,159B
65,10,0,159C
65,10,1,159D
65,11,0,159E
65,11,1,159F
65,12,0,15A0
65,12,1,15A1
65,13,0,15A2
65,13,1,15A3
65,14,0,15A4
65,14,1,15A5
65,15,0,15A6
65,15,1,15A7
65,16,0,15A8
65,16,1,15A9
65,17,0,15AA
65,17,1,15AB
65,18,0,15AC
65,18,1,15AD
65,19,0,15AE
65,19,1,15AF
65,1A,0,15B0
65,1A,1,15B1
65,1B,0,15B2
65,1B,1,15B3
65,1C,0,15B4
65,1C,1,15B5
66,00,0,15B6
66,00,1,15B7
66,01,0,15B8
66,01,1,15B9
66,02,0,15BA
66,02,1,15BB
66,03,0,15BC
66,03,1,15BD
66,04,0,15BE
66,04,1,15BF
66,05,0,15C0
66,05,1,15C1
66,06,0,15C2
66,06,1,15C3
66,07,0,15C4
66,07,1,15C5
66,08,0,15C6
66,08,1,15C7
66,09,0,15C8
66,09,1,15C9
66,0A,0,15CA
66,0A,1,15CB
66,0B,0,15CC
66,0B,1,15CD
66,0C,0,15CE
66,0C,1,15CF
66,0D,0,15D0
66,0D,1,15D1
66,0E,0,15D2
66,0E,1,15D3
66,0F,0,15D4
66,0F,1,15D5
66,10,0,15D6
66,10,1,15D7
66,11,0,15D8
66,11,1,15D9
66,12,0,15DA
66,12,1,15DB
66,13,0,15DC
66,13,1,15DD
66,14,0,15DE
66,14,1,15DF
66,15,0,15E0
66,15,1,15E1
66,16,0,15E2
66,16,1,15E3
66,17,0,15E4
66,17,1,15E5
66,18,0,15E6
66,18,1,15E7
66,19,0,15E8
66,19,1,15E9
66,1A,0,15EA
66,1A,1,15EB
66,1B,0,15EC
66,1B,1,15ED
66,1C,0,15EE
66,1C,1,15EF
67,00,0,15F0
67,00,1,15F1
67,01,0,15F2
67,01,1,15F3
67,02,0,15F4
67,02,1,15F5
67,03,0,15F6
67,03,1,15F7
67,04,0,15F8
67,04,1,15F9
67,05,0,15FA
67,05,1,15FB
67,06,0,15FC
67,06,1,15FD
67,07,0,15FE
67,07,1,15FF
67,08,0,1600
67,08,1,1601
67,09,0,1602
67,09,1,1603
67,0A,0,1604
67,0A,1,1605
67,0B,0,1606
67,0B,1,1607
67,0C,0,1608
67,0C,1,1609
67,0D,0,160A
67,0D,1,160B
67,0E,0,160C
67,0E,1,160D
67,0F,0,160E
67,0F,1,160F
67,10,0,1610
67,10,1,1611
67,11,0,1612
67,11,1,1613
67,12,0,1614
67,12,1,1615
67,13,0,1616
67,13,1,1617
67,14,0,1618
67,14,1,1619
67,15,0,161A
67,15,1,161B
67,16,0,161C
67,16,1,161D
67,17,0,161E
67,17,1,161F
67,18,0,1620
67,18,1,1621
67,19,0,1622
67,19,1,1623
67,1A,0,1624
67,1A,1,1625
67,1B,0,1626
67,1B,1,1627
67,1C,0,1628
67,1C,1,1629
68,00,0,162A
68,00,1,162B
68,01,0,162C
68,01,1,162D
68,02,0,162E
68,02,1,162F
68,03,0,1630
68,03,1,1631
68,04,0,1632
68,04,1,1633
68,05,0,1634
68,05,1,1635
68,06,0,1636
68,06,1,1637
68,07,0,1638
68,07,1,1639
68,08,0,163A
68,08,1,163B
68,09,0,163C
68,09,1,163D
68,0A,0,163E
68,0A,1,163F
68,0B,0,1640
68,0B,1,1641
68,0C,0,1642
68,0C,1,1643
68,0D,0,1644
68,0D,1,1645
68,0E,0,1646
68,0E,1,1647
68,0F,0,1648
68,0F,1,1649
68,10,0,164A
68,10,1,164B
68,11,0,164C
68,11,1,164D
68,12,0,164E
68,12,1,164F
68,13,0,1650
68,13,1,1651
68,14,0,1652
68,14,1,1653
68,15,0,1654
68,15,1,1655
68,16,0,1656
68,16,1,1657
68,17,0,1658
68,17,1,1659
68,18,0,165A
68,18,1,165B
68,19,0,165C
68,19,1,165D
68,1A,0,165E
68,1A,1,165F
68,1B,0,1660
68,1B,1,1661
68,1C,0,1662
68,1C,1,1663
69,00,0,1664
69,00,1,1665
69,01,0,1666
69,01,1,1667
69,02,0,1668
69,02,1,1669
69,03,0,166A
69,03,1,166B
69,04,0,166C
69,04,1,166D
69,05,0,166E
69,05,1,166F
69,06,0,1670
69,06,1,1671
69,07,0,1672
69,07,1,1673
69,08,0,1674
69,08,1,1675
69,09,0,1676
69,09,1,1677
69,0A,0,1678
69,0A,1,1679
69,0B,0,167A
69,0B,1,167B
69,0C,0,167C
69,0C,1,167D
69,0D,0,167E
69,0D,1,167F
69,0E,0,1680
69,0E,1,1681
69,0F,0,1682
69,0F,1,1683
69,10,0,1684
69,10,1,1685
69,11,0,1686
69,11,1,1687
69,12,0,1688
69,12,1,1689
69,13,0,168A
69,13,1,168B
69,14,0,168C
69,14,1,168D
69,15,0,168E
69,15,1,168F
69,16,0,1690
69,16,1,1691
69,17,0,1692
69,17,1,1693
69,18,0,1694
69,18,1,1695
69,19,0,1696
69,19,1,1697
69,1A,0,1698
69,1A,1,1699
69,1B,0,169A
69,1B,1,169B
69,1C,0,169C
69,1C,1,169D
6A,00,0,169E
6A,00,1,169F
6A,01,0,16A0
6A,01,1,16A1
6A,02,0,16A2
6A,02,1,16A3
6A,03,0,16A4
6A,03,1,16A5
6A,04,0,16A6
6A,04,1,16A7
6A,05,0,16A8
6A,05,1,16A9
6A,06,0,16AA
6A,06,1,16AB
6A,07,0,16AC
6A,07,1,16AD
6A,08,0,16AE
6A,08,1,16AF
6A,09,0,16B0
6A,09,1,16B1
6A,0A,0,16B2
6A,0A,1,16B3
6A,0B,0,16B4
6A,0B,1,16B5
6A,0C,0,16B6
6A,0C,1,16B7
6A,0D,0,16B8
6A,0D,1,16B9
6A,0E,0,16BA
6A,0E,1,16BB
6A,0F,0,16BC
6A,0F,1,16BD
6A,10,0,16BE
6A,10,1,16BF
6A,11,0,16C0
6A,11,1,16C1
6A,12,0,16C2
6A,12,1,16C3
6A,13,0,16C4
6A,13,1,16C5
6A,14,0,16C6
6A,14,1,16C7
6A,15,0,16C8
6A,15,1,16C9
6A,16,0,16CA
6A,16,1,16CB
6A,17,0,16CC
6A,17,1,16CD
6A,18,0,16CE
6A,18,1,16CF
6A,19,0,16D0
6A,19,1,16D1
6A,1A,0,16D2
6A,1A,1,16D3
6A,1B,0,16D4
6A,1B,1,16D5
6A,1C,0,16D6
6A,1C,1,16D7
6B,00,0,16D8
6B,00,1,16D9
6B,01,0,16DA
6B,01,1,16DB
6B,02,0,16DC
6B,02,1,16DD
6B,03,0,16DE
6B,03,1,16DF
6B,04,0,16E0
6B,04,1,16E1
6B,05,0,16E2
6B,05,1,16E3
6B,06,0,16E4
6B,06,1,16E5
6B,07,0,16E6
6B,07,1,16E7
6B,08,0,16E8
6B,08,1,16E9
6B,09,0,16EA
6B,09,1,16EB
6B,0A,0,16EC
6B,0A,1,16ED
6B,0B,0,16EE
6B,0B,1,16EF
6B,0C,0,16F0
6B,0C,1,16F1
6B,0D,0,16F2
6B,0D,1,16F3
6B,0E,0,16F4
6B,0E,1,16F5
6B,0F,0,16F6
6B,0F,1,16F7
6B,10,0,16F8
6B,10,1,16F9
6B,11,0,16FA
6B,11,1,16FB
6B,12,0,16FC
6B,12,1,16FD
6B,13,0,16FE
6B,13,1,16FF
6B,14,0,1700
6B,14,1,1701
6B,15,0,1702
6B,15,1,1703
6B,16,0,1704
6B,16,1,1705
6B,17,0,1706
6B,17,1,1707
6B,18,0,1708
6B,18,1,1709
6B,19,0,170A
6B,19,1,170B
6B,1A,0,170C
6B,1A,1,170D
6B,1B,0,170E
6B,1B,1,170F
6B,1C,0,1710
6B,1C,1,1711
6C,00,0,1712
6C,00,1,1713
6C,01,0,1714
6C,01,1,1715
6C,02,0,1716
6C,02,1,1717
6C,03,0,1718
6C,03,1,1719
6C,04,0,171A
6C,04,1,171B
6C,05,0,171C
6C,05,1,171D
6C,06,0,171E
6C,06,1,171F
6C,07,0,1720
6C,07,1,1721
6C,08,0,1722
6C,08,1,1723
6C,09,0,1724
6C,09,1,1725
6C,0A,0,1726
6C,0A,1,1727
6C,0B,0,1728
6C,0B,1,1729
6C,0C,0,172A
6C,0C,1,172B
6C,0D,0,172C
6C,0D,1,172D
6C,0E,0,172E
6C,0E,1,172F
6C,0F,0,1730
6C,0F,1,1731
6C,10,0,1732
6C,10,1,1733
6C,11,0,1734
6C,11,1,1735
6C,12,0,1736
6C,12,1,1737
6C,13,0,1738
6C,13,1,1739
6C,14,0,173A
6C,14,1,173B
6C,15,0,173C
6C,15,1,173D
6C,16,0,173E
6C,16,1,173F
6C,17,0,1740
6C,17,1,1741
6C,18,0,1742
6C,18,1,1743
6C,19,0,1744
6C,19,1,1745
6C,1A,0,1746
6C,1A,1,1747
6C,1B,0,1748
6C,1B,1,1749
6C,1C,0,174A
6C,1C,1,174B
6D,00,0,174C
6D,00,1,174D
6D,01,0,174E
6D,01,1,174F
6D,02,0,1750
6D,02,1,1751
6D,03,0,1752
6D,03,1,1753
6D,04,0,1754
6D,04,1,1755
6D,05,0,1756
6D,05,1,1757
6D,06,0,1758
6D,06,1,1759
6D,07,0,175A
6D,07,1,175B
6D,08,0,175C
6D,08,1,175D
6D,09,0,175E
6D,09,1,175F
6D,0A,0,1760
6D,0A,1,1761
6D,0B,0,1762
6D,0B,1,1763
6D,0C,0,1764
6D,0C,1,1765
6D,0D,0,1766
6D,0D,1,1767
6D,0E,0,1768
6D,0E,1,1769
6D,0F,0,176A
6D,0F,1,176B
6D,10,0,176C
6D,10,1,176D
6D,11,0,176E
6D,11,1,176F
6D,12,0,1770
6D,12,1,1771
6D,13,0,1772
6D,13,1,1773
6D,14,0,1774
6D,14,1,1775
6D,15,0,1776
6D,15,1,1777
6D,16,0,1778
6D,16,1,1779
6D,17,0,177A
6D,17,1,177B
6D,18,0,177C
6D,18,1,177D
6D,19,0,177E
6D,19,1,177F
6D,1A,0,1780
6D,1A,1,1781
6D,1B,0,1782
6D,1B,1,1783
6D,1C,0,1784
6D,1C,1,1785
6E,00,0,1786
6E,00,1,1787
6E,01,0,1788
6E,01,1,1789
6E,02,0,178A
6E,02,1,178B
6E,03,0,178C
6E,03,1,178D
6E,04,0,178E
6E,04,1,178F
6E,05,0,1790
6E,05,1,1791
6E,06,0,1792
6E,06,1,1793
6E,07,0,1794
6E,07,1,1795
6E,08,0,1796
6E,08,1,1797
6E,09,0,1798
6E,09,1,1799
6E,0A,0,179A
6E,0A,1,179B
6E,0B,0,179C
6E,0B,1,179D
6E,0C,0,179E
6E,0C,1,179F
6E,0D,0,17A0
6E,0D,1,17A1
6E,0E,0,17A2
6E,0E,1,17A3
6E,0F,0,17A4
6E,0F,1,17A5
6E,10,0,17A6
6E,10,1,17A7
6E,11,0,17A8
6E,11,1,17A9
6E,12,0,17AA
6E,12,1,17AB
6E,13,0,17AC
6E,13,1,17AD
6E,14,0,17AE
6E,14,1,17AF
6E,15,0,17B0
6E,15,1,17B1
6E,16,0,17B2
6E,16,1,17B3
6E,17,0,17B4
6E,17,1,17B5
6E,18,0,17B6
6E,18,1,17B7
6E,19,0,17B8
6E,19,1,17B9
6E,1A,0,17BA
6E,1A,1,17BB
6E,1B,0,17BC
6E,1B,1,17BD
6E,1C,0,17BE
6E,1C,1,17BF
6F,00,0,17C0
6F,00,1,17C1
6F,01,0,17C2
6F,01,1,17C3
6F,02,0,17C4
6F,02,1,17C5
6F,03,0,17C6
6F,03,1,17C7
6F,04,0,17C8
6F,04,1,17C9
6F,05,0,17CA
6F,05,1,17CB
6F,06,0,17CC
6F,06,1,17CD
6F,07,0,17CE
6F,07,1,17CF
6F,08,0,17D0
6F,08,1,17D1
6F,09,0,17D2
6F,09,1,17D3
6F,0A,0,17D4
6F,0A,1,17D5
6F,0B,0,17D6
6F,0B,1,17D7
6F,0C,0,17D8
6F,0C,1,17D9
6F,0D,0,17DA
6F,0D,1,17DB
6F,0E,0,17DC
6F,0E,1,17DD
6F,0F,0,17DE
6F,0F,1,17DF
6F,10,0,17E0
6F,10,1,17E1
6F,11,0,17E2
6F,11,1,17E3
6F,12,0,17E4
6F,12,1,17E5
6F,13,0,17E6
6F,13,1,17E7
6F,14,0,17E8
6F,14,1,17E9
6F,15,0,17EA
6F,15,1,17EB
6F,16,0,17EC
6F,16,1,17ED
6F,17,0,17EE
6F,17,1,17EF
6F,18,0,17F0
6F,18,1,17F1
6F,19,0,17F2
6F,19,1,17F3
6F,1A,0,17F4
6F,1A,1,17F5
6F,1B,0,17F6
6F,1B,1,17F7
6F,1C,0,17F8
6F,1C,1,17F9
70,00,0,17FA
70,00,1,17FB
70,01,0,17FC
70,01,1,17FD
70,02,0,17FE
70,02,1,17FF
70,03,0,1800
70,03,1,1801
70,04,0,1802
70,04,1,1803
70,05,0,1804
70,05,1,1805
70,06,0,1806
70,06,1,1807
70,07,0,1808
70,07,1,1809
70,08,0,180A
70,08,1,180B
70,09,0,180C
70,09,1,180D
70,0A,0,180E
70,0A,1,180F
70,0B,0,1810
70,0B,1,1811
70,0C,0,1812
70,0C,1,1813
70,0D,0,1814
70,0D,1,1815
70,0E,0,1816
70,0E,1,1817
70,0F,0,1818
70,0F,1,1819
70,10,0,181A
70,10,1,181B
70,11,0,181C
70,11,1,181D
70,12,0,181E
70,12,1,181F
70,13,0,1820
70,13,1,1821
70,14,0,1822
70,14,1,1823
70,15,0,1824
70,15,1,1825
70,16,0,1826
70,16,1,1827
70,17,0,1828
70,17,1,1829
70,18,0,182A
70,18,1,182B
70,19,0,182C
70,19,1,182D
70,1A,0,182E
70,1A,1,182F
70,1B,0,1830
70,1B,1,1831
70,1C,0,1832
70,1C,1,1833
71,00,0,1834
71,00,1,1835
71,01,0,1836
71,01,1,1837
71,02,0,1838
71,02,1,1839
71,03,0,183A
71,03,1,183B
71,04,0,183C
71,04,1,183D
71,05,0,183E
71,05,1,183F
71,06,0,1840
71,06,1,1841
71,07,0,1842
71,07,1,1843
71,08,0,1844
71,08,1,1845
71,09,0,1846
71,09,1,1847
71,0A,0,1848
71,0A,1,1849
71,0B,0,184A
71,0B,1,184B
71,0C,0,184C
71,0C,1,184D
71,0D,0,184E
71,0D,1,184F
71,0E,0,1850
71,0E,1,1851
71,0F,0,1852
71,0F,1,1853
71,10,0,1854
71,10,1,1855
71,11,0,1856
71,11,1,1857
71,12,0,1858
71,12,1,1859
71,13,0,185A
71,13,1,185B
71,14,0,185C
71,14,1,185D
71,15,0,185E
71,15,1,185F
71,16,0,1860
71,16,1,1861
71,17,0,1862
71,17,1,1863
71,18,0,1864
71,18,1,1865
71,19,0,1866
71,19,1,1867
71,1A,0,1868
71,1A,1,1869
71,1B,0,186A
71,1B,1,186B
71,1C,0,186C
71,1C,1,186D
72,00,0,186E
72,00,1,186F
72,01,0,1870
72,01,1,1871
72,02,0,1872
72,02,1,1873
72,03,0,1874
72,03,1,1875
72,04,0,1876
72,04,1,1877
72,05,0,1878
72,05,1,1879
72,06,0,187A
72,06,1,187B
72,07,0,187C
72,07,1,187D
72,08,0,187E
72,08,1,187F
72,09,0,1880
72,09,1,1881
72,0A,0,1882
72,0A,1,1883
72,0B,0,1884
72,0B,1,1885
72,0C,0,1886
72,0C,1,1887
72,0D,0,1888
72,0D,1,1889
72,0E,0,188A
72,0E,1,188B
72,0F,0,188C
72,0F,1,188D
72,10,0,188E
72,10,1,188F
72,11,0,1890
72,11,1,1891
72,12,0,1892
72,12,1,1893
72,13,0,1894
72,13,1,1895
72,14,0,1896
72,14,1,1897
72,15,0,1898
72,15,1,1899
72,16,0,189A
72,16,1,189B
72,17,0,189C
72,17,1,189D
72,18,0,189E
72,18,1,189F
72,19,0,18A0
72,19,1,18A1
72,1A,0,18A2
72,1A,1,18A3
72,1B,0,18A4
72,1B,1,18A5
72,1C,0,18A6
72,1C,1,18A7
73,00,0,18A8
73,00,1,18A9
73,01,0,18AA
73,01,1,18AB
73,02,0,18AC
73,02,1,18AD
73,03,0,18AE
73,03,1,18AF
73,04,0,18B0
73,04,1,18B1
73,05,0,18B2
73,05,1,18B3
73,06,0,18B4
73,06,1,18B5
73,07,0,18B6
73,07,1,18B7
73,08,0,18B8
73,08,1,18B9
73,09,0,18BA
73,09,1,18BB
73,0A,0,18BC
73,0A,1,18BD
73,0B,0,18BE
73,0B,1,18BF
73,0C,0,18C0
73,0C,1,18C1
73,0D,0,18C2
73,0D,1,18C3
73,0E,0,18C4
73,0E,1,18C5
73,0F,0,18C6
73,0F,1,18C7
73,10,0,18C8
73,10,1,18C9
73,11,0,18CA
73,11,1,18CB
73,12,0,18CC
73,12,1,18CD
73,13,0,18CE
73,13,1,18CF
73,14,0,18D0
73,14,1,18D1
73,15,0,18D2
73,15,1,18D3
73,16,0,18D4
73,16,1,18D5
73,17,0,18D6
73,17,1,18D7
73,18,0,18D8
73,18,1,18D9
73,19,0,18DA
73,19,1,18DB
73,1A,0,18DC
73,1A,1,18DD
73,1B,0,18DE
73,1B,1,18DF
73,1C,0,18E0
73,1C,1,18E1
74,00,0,18E2
74,00,1,18E3
74,01,0,18E4
74,01,1,18E5
74,02,0,18E6
74,02,1,18E7
74,03,0,18E8
74,03,1,18E9
74,04,0,18EA
74,04,1,18EB
74,05,0,18EC
74,05,1,18ED
74,06,0,18EE
74,06,1,18EF
74,07,0,18F0
74,07,1,18F1
74,08,0,18F2
74,08,1,18F3
74,09,0,18F4
74,09,1,18F5
74,0A,0,18F6
74,0A,1,18F7
74,0B,0,18F8
74,0B,1,18F9
74,0C,0,18FA
74,0C,1,18FB
74,0D,0,18FC
74,0D,1,18FD
74,0E,0,18FE
74,0E,1,18FF
74,0F,0,1900
74,0F,1,1901
74,10,0,1902
74,10,1,1903
74,11,0,1904
74,11,1,1905
74,12,0,1906
74,12,1,1907
74,13,0,1908
74,13,1,1909
74,14,0,190A
74,14,1,190B
74,15,0,190C
74,15,1,190D
74,16,0,190E
74,16,1,190F
74,17,0,1910
74,17,1,1911
74,18,0,1912
74,18,1,1913
74,19,0,1914
74,19,1,1915
74,1A,0,1916
74,1A,1,1917
74,1B,0,1918
74,1B,1,1919
74,1C,0,191A
74,1C,1,191B
75,00,0,191C
75,00,1,191D
75,01,0,191E
75,01,1,191F
75,02,0,1920
75,02,1,1921
75,03,0,1922
75,03,1,1923
75,04,0,1924
75,04,1,1925
75,05,0,1926
75,05,1,1927
75,06,0,1928
75,06,1,1929
75,07,0,192A
75,07,1,192B
75,08,0,192C
75,08,1,192D
75,09,0,192E
75,09,1,192F
75,0A,0,1930
75,0A,1,1931
75,0B,0,1932
75,0B,1,1933
75,0C,0,1934
75,0C,1,1935
75,0D,0,1936
75,0D,1,1937
75,0E,0,1938
75,0E,1,1939
75,0F,0,193A
75,0F,1,193B
75,10,0,193C
75,10,1,193D
75,11,0,193E
75,11,1,193F
75,12,0,1940
75,12,1,1941
75,13,0,1942
75,13,1,1943
75,14,0,1944
75,14,1,1945
75,15,0,1946
75,15,1,1947
75,16,0,1948
75,16,1,1949
75,17,0,194A
75,17,1,194B
75,18,0,194C
75,18,1,194D
75,19,0,194E
75,19,1,194F
75,1A,0,1950
75,1A,1,1951
76,00,0,1952
76,00,1,1953
76,01,0,1954
76,01,1,1955
76,02,0,1956
76,02,1,1957
76,03,0,1958
76,03,1,1959
76,04,0,195A
76,04,1,195B
76,05,0,195C
76,05,1,195D
76,06,0,195E
76,06,1,195F
76,07,0,1960
76,07,1,1961
76,08,0,1962
76,08,1,1963
76,09,0,1964
76,09,1,1965
76,0A,0,1966
76,0A,1,1967
76,0B,0,1968
76,0B,1,1969
76,0C,0,196A
76,0C,1,196B
76,0D,0,196C
76,0D,1,196D
76,0E,0,196E
76,0E,1,196F
76,0F,0,1970
76,0F,1,1971
76,10,0,1972
76,10,1,1973
76,11,0,1974
76,11,1,1975
76,12,0,1976
76,12,1,1977
76,13,0,1978
76,13,1,1979
76,14,0,197A
76,14,1,197B
76,15,0,197C
76,15,1,197D
76,16,0,197E
76,16,1,197F
76,17,0,1980
76,17,1,1981
76,18,0,1982
76,18,1,1983
76,19,0,1984
76,19,1,1985
76,1A,0,1986
76,1A,1,1987
77,00,0,1988
77,00,1,1989
77,01,0,198A
77,01,1,198B
77,02,0,198C
77,02,1,198D
77,03,0,198E
77,03,1,198F
77,04,0,1990
77,04,1,1991
77,05,0,1992
77,05,1,1993
77,06,0,1994
77,06,1,1995
77,07,0,1996
77,07,1,1997
77,08,0,1998
77,08,1,1999
77,09,0,199A
77,09,1,199B
77,0A,0,199C
77,0A,1,199D
77,0B,0,199E
77,0B,1,199F
77,0C,0,19A0
77,0C,1,19A1
77,0D,0,19A2
77,0D,1,19A3
77,0E,0,19A4
77,0E,1,19A5
77,0F,0,19A6
77,0F,1,19A7
77,10,0,19A8
77,10,1,19A9
77,11,0,19AA
77,11,1,19AB
77,12,0,19AC
77,12,1,19AD
77,13,0,19AE
77,13,1,19AF
77,14,0,19B0
77,14,1,19B1
77,15,0,19B2
77,15,1,19B3
77,16,0,19B4
77,16,1,19B5
77,17,0,19B6
77,17,1,19B7
77,18,0,19B8
77,18,1,19B9
77,19,0,19BA
77,19,1,19BB
77,1A,0,19BC
77,1A,1,19BD
78,00,0,19BE
78,00,1,19BF
78,01,0,19C0
78,01,1,19C1
78,02,0,19C2
78,02,1,19C3
78,03,0,19C4
78,03,1,19C5
78,04,0,19C6
78,04,1,19C7
78,05,0,19C8
78,05,1,19C9
78,06,0,19CA
78,06,1,19CB
78,07,0,19CC
78,07,1,19CD
78,08,0,19CE
78,08,1,19CF
78,09,0,19D0
78,09,1,19D1
78,0A,0,19D2
78,0A,1,19D3
78,0B,0,19D4
78,0B,1,19D5
78,0C,0,19D6
78,0C,1,19D7
78,0D,0,19D8
78,0D,1,19D9
78,0E,0,19DA
78,0E,1,19DB
78,0F,0,19DC
78,0F,1,19DD
78,10,0,19DE
78,10,1,19DF
78,11,0,19E0
78,11,1,19E1
78,12,0,19E2
78,12,1,19E3
78,13,0,19E4
78,13,1,19E5
78,14,0,19E6
78,14,1,19E7
78,15,0,19E8
78,15,1,19E9
78,16,0,19EA
78,16,1,19EB
78,17,0,19EC
78,17,1,19ED
78,18,0,19EE
78,18,1,19EF
78,19,0,19F0
78,19,1,19F1
78,1A,0,19F2
78,1A,1,19F3
79,00,0,19F4
79,00,1,19F5
79,01,0,19F6
79,01,1,19F7
79,02,0,19F8
79,02,1,19F9
79,03,0,19FA
79,03,1,19FB
79,04,0,19FC
79,04,1,19FD
79,05,0,19FE
79,05,1,19FF
79,06,0,1A00
79,06,1,1A01
79,07,0,1A02
79,07,1,1A03
79,08,0,1A04
79,08,1,1A05
79,09,0,1A06
79,09,1,1A07
79,0A,0,1A08
79,0A,1,1A09
79,0B,0,1A0A
79,0B,1,1A0B
79,0C,0,1A0C
79,0C,1,1A0D
79,0D,0,1A0E
79,0D,1,1A0F
79,0E,0,1A10
79,0E,1,1A11
79,0F,0,1A12
79,0F,1,1A13
79,10,0,1A14
79,10,1,1A15
79,11,0,1A16
79,11,1,1A17
79,12,0,1A18
79,12,1,1A19
79,13,0,1A1A
79,13,1,1A1B
79,14,0,1A1C
79,14,1,1A1D
79,15,0,1A1E
79,15,1,1A1F
79,16,0,1A20
79,16,1,1A21
79,17,0,1A22
79,17,1,1A23
79,18,0,1A24
79,18,1,1A25
79,19,0,1A26
79,19,1,1A27
79,1A,0,1A28
79,1A,1,1A29
7A,00,0,1A2A
7A,00,1,1A2B
7A,01,0,1A2C
7A,01,1,1A2D
7A,02,0,1A2E
7A,02,1,1A2F
7A,03,0,1A30
7A,03,1,1A31
7A,04,0,1A32
7A,04,1,1A33
7A,05,0,1A34
7A,05,1,1A35
7A,06,0,1A36
7A,06,1,1A37
7A,07,0,1A38
7A,07,1,1A39
7A,08,0,1A3A
7A,08,1,1A3B
7A,09,0,1A3C
7A,09,1,1A3D
7A,0A,0,1A3E
7A,0A,1,1A3F
7A,0B,0,1A40
7A,0B,1,1A41
7A,0C,0,1A42
7A,0C,1,1A43
7A,0D,0,1A44
7A,0D,1,1A45
7A,0E,0,1A46
7A,0E,1,1A47
7A,0F,0,1A48
7A,0F,1,1A49
7A,10,0,1A4A
7A,10,1,1A4B
7A,11,0,1A4C
7A,11,1,1A4D
7A,12,0,1A4E
7A,12,1,1A4F
7A,13,0,1A50
7A,13,1,1A51
7A,14,0,1A52
7A,14,1,1A53
7A,15,0,1A54
7A,15,1,1A55
